,name,DOB,age,heightIN,nickname,reachIN,stance,weightclass,sumTotStksLnd,sumTotStksAtt,sumSigStksLnd,sumSigStksAtt,sumTDsLnd,sumTDsAtt,sumSubAtt,sumCtrlSec,sumKDs,sumRevs,sumSigBodyLnd,sumSigBodyAtt,sumSigHeadLnd,sumSigHeadAtt,sumSigLegLnd,sumSigLegAtt,sumSigDistLnd,sumSigDistAtt,sumSigClchLnd,sumSigClchAtt,sumSigGndLnd,sumSigGndAtt,sumTotStksAbs,sumTotStksSeen,sumSigStksAbs,sumSigStksSeen,sumTDsAbs,sumTDsSeen,sumSubEsc,sumCtrldSec,sumKedD,sumReversed,sumSigBodyAbs,sumSigBodySeen,sumSigHeadAbs,sumSigHeadSeen,sumSigLegAbs,sumSigLegSeen,sumSigDistAbs,sumSigDistSeen,sumSigClchAbs,sumSigClchSeen,sumSigGndAbs,sumSigGndSeen,sumFightSec,sumDecWin,sumSubWin,sumKOWin,sumDQWin,sumDecLoss,sumSubLoss,sumKOLoss,sumDQLoss,wins,losses,draws,NCs,sumTitleFights,winPCT,fights,TotStkPerMin,SigStkPerMin,TotStkAcc,SigStkAcc,StkHeadPerMin,StkBodyPerMin,StkLegPerMin,SigHeadStkAcc,SigBodyStkAcc,SigLegStkAcc,StkDistPerMin,StkClchPerMin,StkGndPerMin,SigDistStkAcc,SigClchStkAcc,SigGndStkAcc,TotStkAbsPerMin,SigStkAbsPerMin,TotStkDef,SigStkDef,StkHeadAbsPerMin,StkBodyAbsPerMin,StkLegAbsPerMin,SigHeadStkDef,SigBodyStkDef,SigLegStkDef,StkDistAbsPerMin,StkClchAbsPerMin,StkGndAbsPerMin,SigDistStkDef,SigClchStkDef,SigGndStkDef,TotStkPerMinDiff,SigStkPerMinDiff,CtrlSecPerMin,CtrldSecPerMin,CtrlDiff,TDAcc,TDDef,TDsPerMin,TDsAbsPerMin,KDsPer100Stk,ageLastFight
24,Akbarh Arreola,1983-01-14,39,70,EL CABALLERO,71,Southpaw,Men's Lightweight,157,281,97,214,3,3,1,174,2,0,26,37,51,150,20,27,70,174,4,7,23,33,280,514,168,390,4,6,0,1101,0,0,18,34,104,299,46,57,69,229,31,45,68,116,2512,0,1,0,0,2,0,1,0,1,3,0,0,0,0.25,4,3.75,2.31687898089172,0.5587188612099644,0.4532710280373832,1.2181528662420382,0.6210191082802548,0.47770700636942676,0.34,0.7027027027027027,0.7407407407407407,1.6719745222929936,0.09554140127388534,0.5493630573248408,0.40229885057471265,0.5714285714285714,0.696969696969697,6.687898089171974,4.012738853503184,0.4552529182879378,0.5692307692307692,2.484076433121019,0.4299363057324841,1.0987261146496816,0.6521739130434783,0.47058823529411764,0.19298245614035092,1.6480891719745223,0.7404458598726115,1.624203821656051,0.6986899563318778,0.3111111111111111,0.4137931034482759,-2.9378980891719744,-1.6958598726114644,4.156050955414012,26.297770700636942,-22.14171974522293,1.0,0.33333333333333337,0.07165605095541401,0.09554140127388534,2.061855670103093,33.0
25,Akihiro Gono,1974-10-07,47,67,0,68,Switch,Men's Welterweight,115,197,90,171,4,5,1,343,1,1,26,39,33,86,31,46,74,146,9,15,7,10,267,485,128,318,4,7,2,677,0,0,40,55,53,214,35,49,81,230,34,65,13,23,2299,0,1,0,0,2,0,0,0,1,2,0,0,0,0.3333333333333333,3,3.001304915180513,2.34884732492388,0.583756345177665,0.5263157894736842,0.8612440191387559,0.6785558938668986,0.8090474119182253,0.38372093023255816,0.6666666666666666,0.6739130434782609,1.9312744671596345,0.23488473249238798,0.18268812527185732,0.5068493150684932,0.6,0.7,6.968247063940844,3.3405828621139624,0.4494845360824742,0.5974842767295597,1.3832100913440626,1.0439321444106133,0.9134406263592866,0.7523364485981309,0.2727272727272727,0.2857142857142857,2.1139625924314918,0.8873423227490213,0.3392779469334493,0.6478260869565218,0.4769230769230769,0.4347826086956522,-3.9669421487603307,-0.9917355371900825,8.951718138321008,17.66855154414963,-8.716833405828622,0.8,0.4285714285714286,0.10439321444106132,0.10439321444106132,1.1111111111111112,34.0
26,Akira Corassani,1982-08-27,39,68,0,68,Orthodox,Men's Featherweight,155,324,139,307,2,7,0,296,0,0,28,39,80,229,31,39,121,279,18,28,0,0,299,517,210,422,2,15,1,572,4,0,43,61,138,328,29,33,121,314,56,71,33,37,2564,2,0,0,1,0,0,3,0,3,3,0,0,0,0.5,6,3.627145085803432,3.252730109204368,0.4783950617283951,0.4527687296416938,1.8720748829953198,0.6552262090483619,0.7254290171606864,0.34934497816593885,0.717948717948718,0.7948717948717948,2.831513260530421,0.42121684867394693,0.0,0.4336917562724014,0.6428571428571429,0.0,6.996879875195008,4.914196567862715,0.42166344294003866,0.5023696682464456,3.2293291731669265,1.0062402496099845,0.6786271450858035,0.5792682926829269,0.29508196721311475,0.12121212121212122,2.831513260530421,1.3104524180967239,0.7722308892355694,0.6146496815286624,0.21126760563380287,0.10810810810810811,-3.369734789391576,-1.6614664586583467,6.926677067082683,13.385335413416536,-6.458658346333853,0.2857142857142857,0.8666666666666667,0.046801872074883,0.046801872074883,0.0,32.0
27,Al Iaquinta,1987-04-30,34,70,RAGING,70,Orthodox,Men's Lightweight,801,1922,764,1879,8,43,3,687,7,0,142,229,516,1532,106,118,705,1789,31,51,28,39,955,2325,835,2185,14,54,5,1588,3,0,104,159,616,1893,115,133,724,2020,12,29,99,136,11281,5,0,4,0,3,2,0,0,9,5,0,0,2,0.6428571428571429,14,4.260260615193689,4.0634695505717575,0.4167533818938606,0.4065992549228313,2.744437549862601,0.7552521939544367,0.5637798067547203,0.3368146214099217,0.6200873362445415,0.8983050847457628,3.7496675826611114,0.16487900008864462,0.1489229678220016,0.3940749021799888,0.6078431372549019,0.717948717948718,5.079336938214697,4.441095647548976,0.589247311827957,0.6178489702517163,3.276305292084035,0.5531424519102917,0.6116479035546494,0.6745905969360804,0.3459119496855346,0.13533834586466165,3.8507224536831837,0.0638241290665721,0.5265490647992199,0.6415841584158416,0.5862068965517242,0.2720588235294118,-0.8190763230210081,-0.3776260969772185,3.653931389061253,8.446059746476376,-4.792128357415123,0.18604651162790697,0.7407407407407407,0.04254941937771474,0.0744614839110008,0.9162303664921466,32.0
28,Alan Baudot,1988-02-01,34,75,THE BLACK SAMOURAI,79,Orthodox,Men's Heavyweight,78,118,63,103,0,0,0,38,0,0,10,13,46,83,7,7,39,76,19,20,5,7,68,111,65,108,1,4,0,189,0,0,6,6,56,99,3,3,49,85,4,8,12,15,484,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,2,9.669421487603307,7.809917355371901,0.6610169491525424,0.6116504854368932,5.702479338842975,1.2396694214876034,0.8677685950413223,0.5542168674698795,0.7692307692307693,1.0,4.834710743801653,2.355371900826446,0.6198347107438017,0.5131578947368421,0.95,0.7142857142857143,8.429752066115702,8.057851239669422,0.3873873873873874,0.39814814814814814,6.9421487603305785,0.7438016528925621,0.37190082644628103,0.43434343434343436,0.0,0.0,6.074380165289257,0.49586776859504134,1.4876033057851241,0.42352941176470593,0.5,0.19999999999999996,1.239669421487605,-0.24793388429752028,4.710743801652892,23.429752066115704,-18.71900826446281,0.0,0.75,0.0,0.12396694214876033,0.0,33.0
29,Alan Belcher,1984-04-24,37,74,THE TALENT,75,Orthodox,Men's Middleweight,513,1041,372,889,4,15,8,1577,3,2,61,94,211,672,100,123,252,705,58,82,62,102,747,1398,427,1058,22,49,10,2290,0,1,49,76,328,921,50,61,306,870,69,104,52,84,8258,1,3,5,0,4,1,1,0,9,6,0,0,0,0.6,15,3.7272947444901914,2.702833615887624,0.49279538904899134,0.4184476940382452,1.5330588520222814,0.44320658755146525,0.7265681763138775,0.31398809523809523,0.648936170212766,0.8130081300813008,1.8309518043109714,0.42140954226204896,0.45047226931460405,0.3574468085106383,0.7073170731707317,0.6078431372549019,5.427464277064665,3.1024461128602567,0.4656652360515021,0.5964083175803403,2.3831436183095183,0.35601840639379995,0.36328408815693874,0.6438653637350706,0.35526315789473684,0.180327868852459,2.223298619520465,0.5013320416565755,0.3778154516832163,0.6482758620689655,0.33653846153846156,0.38095238095238093,-1.7001695325744737,-0.3996124969726327,11.457980140469848,16.638411237587796,-5.180431097117948,0.26666666666666666,0.5510204081632653,0.0290627270525551,0.15984499878905306,0.8064516129032258,29.0
30,Alan Jouban,1981-11-25,40,72,BRAHMA,73,Southpaw,Men's Welterweight,719,1377,663,1318,4,9,2,480,9,1,138,207,398,961,127,150,538,1120,86,135,39,63,503,1178,441,1103,7,17,2,797,3,0,67,107,327,934,47,62,362,971,53,89,26,43,7020,4,0,4,0,2,1,2,0,8,5,0,0,0,0.6153846153846154,13,6.145299145299146,5.666666666666667,0.5221496005809731,0.5030349013657056,3.4017094017094016,1.1794871794871795,1.0854700854700854,0.4141519250780437,0.6666666666666666,0.8466666666666667,4.598290598290598,0.7350427350427351,0.3333333333333333,0.48035714285714287,0.6370370370370371,0.6190476190476191,4.299145299145299,3.769230769230769,0.5730050933786078,0.600181323662738,2.7948717948717947,0.5726495726495726,0.4017094017094017,0.6498929336188437,0.3738317757009346,0.24193548387096775,3.094017094017094,0.452991452991453,0.2222222222222222,0.627188465499485,0.4044943820224719,0.39534883720930236,1.8461538461538467,1.8974358974358978,4.102564102564102,6.811965811965812,-2.7094017094017095,0.4444444444444444,0.5882352941176471,0.03418803418803419,0.05982905982905983,1.3574660633484164,39.0
31,Alan Omer,1988-09-14,33,70,0,70,Orthodox,Men's Featherweight,154,237,93,167,3,7,0,388,0,0,15,23,60,124,18,20,46,103,31,42,16,22,130,249,59,168,3,9,1,519,1,0,8,17,40,137,11,14,32,122,13,28,14,18,1601,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0,2,5.771392879450343,3.485321673953779,0.6497890295358649,0.5568862275449101,2.2485946283572766,0.5621486570893192,0.674578388507183,0.4838709677419355,0.6521739130434783,0.9,1.7239225484072453,1.1617738913179263,0.5996252342286071,0.44660194174757284,0.7380952380952381,0.7272727272727273,4.871955028107433,2.211118051217989,0.47791164658634533,0.6488095238095238,1.4990630855715177,0.29981261711430357,0.4122423485321674,0.708029197080292,0.5294117647058824,0.2142857142857143,1.1992504684572143,0.4871955028107433,0.5246720799500312,0.7377049180327868,0.5357142857142857,0.2222222222222222,0.8994378513429107,1.27420362273579,14.540911930043723,19.450343535290443,-4.90943160524672,0.42857142857142855,0.6666666666666667,0.11242973141786383,0.11242973141786383,0.0,27.0
32,Alan Patrick,1983-07-19,38,71,NUGUETTE,74,Southpaw,Men's Lightweight,425,760,187,466,23,64,2,2513,1,0,44,84,120,355,23,27,120,372,22,31,45,63,541,811,308,550,8,15,3,1205,2,0,84,116,196,404,28,30,154,341,58,80,96,129,6380,4,0,1,0,1,0,2,0,5,3,0,1,0,0.5555555555555556,9,3.9968652037617556,1.7586206896551726,0.5592105263157895,0.4012875536480687,1.1285266457680252,0.41379310344827586,0.2163009404388715,0.3380281690140845,0.5238095238095238,0.8518518518518519,1.1285266457680252,0.20689655172413793,0.42319749216300945,0.3225806451612903,0.7096774193548387,0.7142857142857143,5.087774294670846,2.896551724137931,0.33292231812577067,0.43999999999999995,1.8432601880877744,0.7899686520376176,0.26332288401253917,0.5148514851485149,0.27586206896551724,0.06666666666666665,1.4482758620689655,0.5454545454545455,0.9028213166144201,0.5483870967741935,0.275,0.2558139534883721,-1.0909090909090908,-1.1379310344827585,23.633228840125394,11.33228840125392,12.300940438871475,0.359375,0.4666666666666667,0.2163009404388715,0.07523510971786834,0.53475935828877,38.0
33,Albert Cheng,1985-02-07,37,71,0,71,Orthodox,Men's Welterweight,5,12,5,12,0,1,0,6,0,0,1,2,4,10,0,0,5,12,0,0,0,0,15,47,13,45,0,0,0,32,0,0,0,1,10,37,3,7,13,45,0,0,0,0,300,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,1.0,1.0,0.4166666666666667,0.4166666666666667,0.8,0.2,0.0,0.4,0.5,0.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,3.0,2.6,0.6808510638297872,0.7111111111111111,2.0,0.0,0.6,0.7297297297297297,1.0,0.5714285714285714,2.6,0.0,0.0,0.7111111111111111,0.0,0.0,-2.0,-1.6,1.2,6.4,-5.2,0.0,0.0,0.0,0.0,0.0,29.0
34,Albert Morales,1991-05-25,30,69,THE WARRIOR,72,Orthodox,Men's Bantamweight,380,955,278,805,3,8,0,732,0,1,28,42,163,645,87,118,248,750,11,29,19,26,461,864,294,681,5,14,5,1064,2,2,39,70,217,559,38,52,226,582,10,20,58,79,4450,1,0,0,0,2,1,1,0,1,4,1,0,0,0.16666666666666666,6,5.123595505617978,3.7483146067415727,0.39790575916230364,0.3453416149068323,2.197752808988764,0.3775280898876404,1.1730337078651685,0.2527131782945736,0.6666666666666666,0.7372881355932204,3.343820224719101,0.148314606741573,0.25617977528089886,0.33066666666666666,0.3793103448275862,0.7307692307692307,6.215730337078651,3.9640449438202245,0.46643518518518523,0.5682819383259912,2.9258426966292133,0.5258426966292135,0.5123595505617977,0.6118067978533095,0.44285714285714284,0.2692307692307693,3.047191011235955,0.1348314606741573,0.7820224719101123,0.6116838487972509,0.5,0.26582278481012656,-1.0921348314606734,-0.21573033707865186,9.869662921348313,14.346067415730337,-4.476404494382024,0.375,0.6428571428571428,0.04044943820224719,0.06741573033707865,0.0,27.0
35,Albert Tumenov,1991-12-26,30,71,EINSTEIN,73,Orthodox,Men's Welterweight,300,697,279,664,1,5,0,164,5,1,44,67,223,583,12,14,243,598,20,31,16,35,300,655,248,598,9,36,2,947,0,0,62,90,123,431,63,77,202,539,19,25,27,34,4450,2,0,3,0,1,2,0,0,5,3,0,0,0,0.625,8,4.044943820224719,3.7617977528089885,0.430416068866571,0.42018072289156627,3.0067415730337075,0.593258426966292,0.16179775280898875,0.38250428816466553,0.6567164179104478,0.8571428571428571,3.2764044943820223,0.2696629213483146,0.21573033707865166,0.40635451505016723,0.6451612903225806,0.45714285714285713,4.044943820224719,3.343820224719101,0.5419847328244275,0.5852842809364549,1.6584269662921347,0.8359550561797753,0.8494382022471909,0.7146171693735499,0.3111111111111111,0.18181818181818177,2.7235955056179773,0.25617977528089886,0.3640449438202247,0.6252319109461967,0.24,0.20588235294117652,0.0,0.4179775280898874,2.2112359550561798,12.768539325842696,-10.557303370786515,0.2,0.75,0.013483146067415729,0.12134831460674156,1.7921146953405018,25.0
36,Alberta Cerra Leon,1900-01-01,122,68,0,68,Unknown,Openweight,9,11,1,3,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,2,20,22,4,6,1,1,1,0,0,0,0,0,4,5,0,1,0,1,0,0,4,5,591,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1,0.9137055837563453,0.10152284263959391,0.8181818181818182,0.3333333333333333,0.10152284263959391,0.0,0.0,0.3333333333333333,0.0,0.0,0.10152284263959391,0.0,0.0,1.0,0.0,0.0,2.030456852791878,0.40609137055837563,0.09090909090909094,0.33333333333333337,0.40609137055837563,0.0,0.0,0.19999999999999996,0.0,1.0,0.0,0.0,0.40609137055837563,1.0,0.0,0.19999999999999996,-1.1167512690355328,-0.30456852791878175,0.0,0.0,0.0,0.0,0.0,0.0,0.10152284263959391,0.0,94.0
37,Alberto Crane,1976-07-14,45,65,0,65,Orthodox,Men's Lightweight,26,52,8,32,0,11,5,270,1,2,3,4,3,25,2,3,8,32,0,0,0,0,134,214,49,115,1,2,0,514,0,0,5,10,39,100,5,5,19,52,1,2,29,61,1125,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,2,1.3866666666666667,0.4266666666666667,0.5,0.25,0.16,0.16,0.10666666666666667,0.12,0.75,0.6666666666666666,0.4266666666666667,0.0,0.0,0.25,0.0,0.0,7.1466666666666665,2.6133333333333333,0.3738317757009346,0.5739130434782609,2.08,0.26666666666666666,0.26666666666666666,0.61,0.5,0.0,1.0133333333333334,0.05333333333333334,1.5466666666666666,0.6346153846153846,0.5,0.5245901639344263,-5.76,-2.1866666666666665,14.4,27.413333333333334,-13.013333333333334,0.0,0.5,0.0,0.05333333333333334,12.5,32.0
38,Alberto Mina,1982-05-02,39,72,SOLDIER OF GOD,77,Orthodox,Men's Welterweight,165,386,131,336,5,24,0,254,3,1,13,26,93,279,25,31,96,277,14,26,21,33,192,338,150,284,4,8,1,438,0,0,12,19,110,230,28,35,118,235,10,19,22,30,2434,1,0,2,0,1,0,0,0,3,1,0,0,0,0.75,4,4.067378800328677,3.229252259654889,0.4274611398963731,0.3898809523809524,2.2925225965488907,0.32046014790468363,0.6162695152013147,0.3333333333333333,0.5,0.8064516129032258,2.3664749383730483,0.3451109285127362,0.5176663927691043,0.34657039711191334,0.5384615384615384,0.6363636363636364,4.732949876746097,3.697617091207888,0.4319526627218935,0.471830985915493,2.7115858668857844,0.29580936729663104,0.6902218570254725,0.5217391304347826,0.368421052631579,0.19999999999999996,2.908792111750205,0.24650780608052586,0.5423171733771569,0.49787234042553197,0.4736842105263158,0.2666666666666667,-0.6655710764174199,-0.46836483155299913,6.261298274445357,10.797041906327033,-4.535743631881676,0.20833333333333334,0.5,0.12325390304026293,0.09860312243221034,2.2900763358778624,36.0
39,Alberto Uda,1984-08-08,37,75,0,75,Orthodox,Men's Middleweight,49,67,19,36,2,4,0,295,0,1,4,6,15,27,0,3,4,17,11,13,4,6,84,129,37,68,2,6,1,182,1,0,6,9,31,59,0,0,14,29,10,19,13,20,636,0,0,0,0,0,1,1,0,0,2,0,0,0,0.0,2,4.622641509433962,1.7924528301886793,0.7313432835820896,0.5277777777777778,1.4150943396226416,0.37735849056603776,0.0,0.5555555555555556,0.6666666666666666,0.0,0.37735849056603776,1.0377358490566038,0.37735849056603776,0.23529411764705882,0.8461538461538461,0.6666666666666666,7.9245283018867925,3.4905660377358494,0.34883720930232553,0.4558823529411765,2.9245283018867925,0.5660377358490566,0.0,0.47457627118644063,0.33333333333333337,0.0,1.3207547169811322,0.9433962264150944,1.2264150943396226,0.5172413793103448,0.4736842105263158,0.35,-3.30188679245283,-1.69811320754717,27.830188679245285,17.169811320754718,10.660377358490567,0.5,0.6666666666666667,0.18867924528301888,0.18867924528301888,0.0,32.0
40,Alejandro Perez,1989-09-02,32,66,TURBO,67,Orthodox,Men's Bantamweight,561,1317,404,1143,4,20,1,454,0,0,42,58,251,916,111,169,315,1000,24,50,65,93,362,982,337,952,8,30,6,577,5,1,88,141,171,703,78,108,314,903,9,28,14,21,6879,4,0,3,0,1,1,1,0,7,3,1,0,1,0.6363636363636364,11,4.893153074574792,3.5237679895333622,0.42596810933940776,0.35345581802274717,2.1892716964675096,0.36633231574356734,0.9681639773222852,0.2740174672489083,0.7241379310344828,0.6568047337278107,2.747492368076755,0.20933275185346706,0.56694286960314,0.315,0.48,0.6989247311827957,3.157435673789795,2.9393807239424334,0.6313645621181263,0.6460084033613445,1.4914958569559529,0.7675534234627126,0.680331443523768,0.7567567567567568,0.375886524822695,0.2777777777777778,2.738770170082861,0.07849978194505015,0.12211077191452245,0.6522702104097453,0.6785714285714286,0.33333333333333337,1.7357174007849974,0.5843872655909288,3.9598778892280855,5.032708242477104,-1.0728303532490182,0.2,0.7333333333333334,0.03488879197557784,0.06977758395115569,0.0,30.0
41,Aleksa Camur,1995-09-25,26,73,0,74,Orthodox,Men's Lightheavyweight,265,412,199,343,2,8,0,326,0,0,61,78,116,232,22,33,159,294,39,48,1,1,217,449,153,378,5,10,1,765,0,1,15,27,128,339,10,12,109,325,25,32,19,21,2700,1,0,0,0,2,0,0,0,1,2,0,0,0,0.3333333333333333,3,5.888888888888889,4.4222222222222225,0.6432038834951457,0.5801749271137027,2.577777777777778,1.3555555555555556,0.4888888888888889,0.5,0.782051282051282,0.6666666666666666,3.533333333333333,0.8666666666666667,0.022222222222222223,0.5408163265306123,0.8125,1.0,4.822222222222222,3.4,0.5167037861915367,0.5952380952380952,2.8444444444444446,0.3333333333333333,0.2222222222222222,0.6224188790560472,0.4444444444444444,0.16666666666666663,2.422222222222222,0.5555555555555556,0.4222222222222222,0.6646153846153846,0.21875,0.09523809523809523,1.0666666666666673,1.0222222222222226,7.2444444444444445,17.0,-9.755555555555556,0.25,0.5,0.044444444444444446,0.1111111111111111,0.0,26.0
42,Aleksandar Rakic,1992-02-06,30,76,0,78,Orthodox,Men's Lightheavyweight,651,974,338,639,4,16,1,1864,4,0,61,73,196,456,81,110,192,454,41,50,105,135,309,511,178,377,2,20,0,214,1,0,37,57,85,253,56,67,127,313,40,49,11,15,4792,4,0,2,0,1,0,0,0,6,1,0,0,0,0.8571428571428571,7,8.151085141903172,4.232053422370618,0.6683778234086243,0.5289514866979655,2.4540901502504178,0.7637729549248748,1.0141903171953257,0.4298245614035088,0.8356164383561644,0.7363636363636363,2.4040066777963274,0.5133555926544241,1.3146911519198665,0.42290748898678415,0.82,0.7777777777777778,3.8689482470784644,2.2287145242070117,0.3953033268101761,0.5278514588859416,1.0642737896494159,0.4632721202003339,0.7011686143572622,0.6640316205533596,0.3508771929824561,0.16417910447761197,1.5901502504173624,0.5008347245409015,0.13772954924874792,0.5942492012779552,0.18367346938775508,0.2666666666666667,4.282136894824708,2.0033388981636064,23.33889816360601,2.6794657762938234,20.659432387312187,0.25,0.9,0.05008347245409015,0.025041736227045076,1.183431952662722,29.0
43,Aleksandra Albu,1990-07-14,31,62,STITCH,63,Orthodox,Women's Strawweight,241,472,191,405,6,12,1,382,0,0,45,60,138,335,8,10,112,305,62,78,17,22,315,462,220,358,4,18,1,603,0,1,80,102,99,214,41,42,107,215,100,123,13,20,2375,1,1,0,0,1,1,0,0,2,2,0,0,0,0.5,4,6.0884210526315785,4.825263157894737,0.510593220338983,0.47160493827160493,3.486315789473684,1.1368421052631579,0.20210526315789473,0.41194029850746267,0.75,0.8,2.829473684210526,1.566315789473684,0.4294736842105263,0.36721311475409835,0.7948717948717948,0.7727272727272727,7.957894736842105,5.557894736842105,0.31818181818181823,0.3854748603351955,2.5010526315789474,2.0210526315789474,1.0357894736842104,0.5373831775700935,0.21568627450980393,0.023809523809523836,2.703157894736842,2.526315789473684,0.32842105263157895,0.5023255813953489,0.1869918699186992,0.35,-1.8694736842105266,-0.7326315789473679,9.650526315789474,15.233684210526315,-5.583157894736841,0.5,0.7777777777777778,0.15157894736842104,0.10105263157894737,0.0,29.0
44,Aleksei Kunchenko,1984-05-02,37,68,0,70,Orthodox,Men's Welterweight,409,697,220,496,1,3,0,130,0,0,34,58,125,362,61,76,172,432,38,50,10,14,203,507,170,470,5,26,0,782,0,0,37,72,73,317,60,81,153,444,5,9,12,17,3600,2,0,0,0,2,0,0,0,2,2,0,0,0,0.5,4,6.816666666666666,3.6666666666666665,0.5868005738880918,0.4435483870967742,2.0833333333333335,0.5666666666666667,1.0166666666666666,0.3453038674033149,0.5862068965517241,0.8026315789473685,2.8666666666666667,0.6333333333333333,0.16666666666666666,0.39814814814814814,0.76,0.7142857142857143,3.3833333333333333,2.8333333333333335,0.5996055226824457,0.6382978723404256,1.2166666666666666,0.6166666666666667,1.0,0.7697160883280757,0.48611111111111116,0.2592592592592593,2.55,0.08333333333333333,0.2,0.6554054054054055,0.4444444444444444,0.2941176470588235,3.433333333333333,0.833333333333333,2.1666666666666665,13.033333333333333,-10.866666666666667,0.3333333333333333,0.8076923076923077,0.016666666666666666,0.08333333333333333,0.0,36.0
45,Aleksei Oleinik,1977-06-20,44,74,THE BOA CONSTRICTOR,80,Orthodox,Men's Heavyweight,668,1037,344,685,14,30,14,2064,2,3,82,90,227,553,35,42,231,532,85,114,28,39,573,895,387,702,12,18,1,1469,5,4,59,74,302,601,26,27,223,498,79,103,85,101,5821,1,6,1,0,2,0,5,1,8,7,0,0,0,0.5333333333333333,15,6.885414877168872,3.5457825115959456,0.6441658630665381,0.5021897810218978,2.3398041573612782,0.8452155986943825,0.3607627555402852,0.4104882459312839,0.9111111111111111,0.8333333333333334,2.3810341865658824,0.8761381205978355,0.2886102044322281,0.4342105263157895,0.7456140350877193,0.717948717948718,5.906201683559526,3.989005325545439,0.3597765363128491,0.4487179487179487,3.1128672049476034,0.6081429307679093,0.26799518982992615,0.49750415973377704,0.20270270270270274,0.03703703703703709,2.298574128156674,0.8142930767909294,0.8761381205978355,0.5522088353413654,0.23300970873786409,0.15841584158415845,0.979213193609346,-0.4432228139494936,21.274695069575674,15.141728225390827,6.132966844184848,0.4666666666666667,0.33333333333333337,0.14430510221611406,0.12369008761381206,0.5813953488372093,44.0
46,Alen Amedovski,1988-04-06,33,70,0,74,Orthodox,Men's Middleweight,8,28,8,28,0,0,0,13,0,1,0,0,8,28,0,0,5,23,0,0,3,5,116,157,48,77,4,4,0,578,1,0,5,11,41,63,2,3,11,31,0,0,37,46,917,0,0,0,0,1,0,1,0,0,2,0,0,0,0.0,2,0.5234460196292258,0.5234460196292258,0.2857142857142857,0.2857142857142857,0.5234460196292258,0.0,0.0,0.2857142857142857,0.0,0.0,0.3271537622682661,0.0,0.19629225736095965,0.21739130434782608,0.0,0.6,7.589967284623773,3.1406761177753544,0.2611464968152867,0.37662337662337664,2.682660850599782,0.3271537622682661,0.13086150490730644,0.3492063492063492,0.5454545454545454,0.33333333333333337,0.7197382769901854,0.0,2.420937840785169,0.6451612903225806,0.0,0.19565217391304346,-7.066521264994547,-2.6172300981461287,0.8505997818974919,37.81897491821156,-36.968375136314066,0.0,0.0,0.0,0.2617230098146129,0.0,31.0
47,Alessio Di Chirico,1989-12-12,32,72,MANZO,74,Orthodox,Men's Middleweight,419,913,336,818,11,24,0,645,3,0,61,102,225,656,50,60,276,719,44,68,16,31,514,1088,330,889,4,24,4,561,2,1,98,156,159,641,73,92,280,822,49,66,1,1,6117,2,0,2,0,4,1,1,0,4,6,0,0,0,0.4,10,4.109857773418343,3.2957332025502697,0.4589266155531216,0.41075794621026895,2.2069641981363413,0.5983325159391859,0.4904364884747425,0.3429878048780488,0.5980392156862745,0.8333333333333334,2.7072094163805787,0.4315841098577734,0.1569396763119176,0.38386648122392214,0.6470588235294118,0.5161290322580645,5.041687101520353,3.2368808239333005,0.5275735294117647,0.6287964004499438,1.5595880333496812,0.9612555174104953,0.716037273173124,0.7519500780031201,0.3717948717948718,0.2065217391304348,2.746444335458558,0.48062775870524765,0.00980872976949485,0.6593673965936739,0.25757575757575757,0.0,-0.93182932810201,0.058852378616969236,6.326630701324178,5.5026974006866105,0.8239333006375675,0.4583333333333333,0.8333333333333334,0.10789602746444335,0.0392349190779794,0.8928571428571429,32.0
