,fight_url
3673,http://ufcstats.com/fight-details/27635cc4d9fcac98
3674,http://ufcstats.com/fight-details/e6663b2c16df6191
3675,http://ufcstats.com/fight-details/00566b4d89565373
3676,http://ufcstats.com/fight-details/631f0721b3fc56dc
3677,http://ufcstats.com/fight-details/319d75c21fbb5d3f
3678,http://ufcstats.com/fight-details/c1d2ce95229cdbd9
3679,http://ufcstats.com/fight-details/a5c76ead1a2767b6
3680,http://ufcstats.com/fight-details/f5fb4435faf1ca04
3681,http://ufcstats.com/fight-details/5ffccdf4af20dc0d
3682,http://ufcstats.com/fight-details/5929c539190c8a07
3683,http://ufcstats.com/fight-details/4618dcef2dc6250f
3684,http://ufcstats.com/fight-details/0f215b143e08f425
3685,http://ufcstats.com/fight-details/fe52c91f751e8db6
3686,http://ufcstats.com/fight-details/b568f3700aa2c1f7
3687,http://ufcstats.com/fight-details/bfc321f0b0a7bf40
3688,http://ufcstats.com/fight-details/45e6eec6b35d7dfe
3689,http://ufcstats.com/fight-details/adc1b34f6988bd68
3690,http://ufcstats.com/fight-details/39efb868dbe7e311
3691,http://ufcstats.com/fight-details/b951f2d4080ef172
3692,http://ufcstats.com/fight-details/e982a2648d69fda6
3693,http://ufcstats.com/fight-details/e14b4f2c7b36d0b9
3694,http://ufcstats.com/fight-details/678eb77df5589eac
3695,http://ufcstats.com/fight-details/2389557cfa02df78
3696,http://ufcstats.com/fight-details/f0815638f558968d
3697,http://ufcstats.com/fight-details/fca7fbd0bafc480c
3698,http://ufcstats.com/fight-details/a072ec605bebe5a8
3699,http://ufcstats.com/fight-details/1b7bc992c26ac10f
3700,http://ufcstats.com/fight-details/2a940fac11da404d
3701,http://ufcstats.com/fight-details/b186f4778257ca6d
3702,http://ufcstats.com/fight-details/e9ec16e4e7cfb120
3703,http://ufcstats.com/fight-details/2b5058614b56a898
3704,http://ufcstats.com/fight-details/64e1197b8d5d0706
3705,http://ufcstats.com/fight-details/c9ebbba18e4e1e84
3706,http://ufcstats.com/fight-details/7ff036c99621eb1c
3707,http://ufcstats.com/fight-details/25cb0e15dfc8deb3
3708,http://ufcstats.com/fight-details/6c1fa30e1dd38c0b
3709,http://ufcstats.com/fight-details/1f5c71dd2a0672ac
3710,http://ufcstats.com/fight-details/3081e6e1bc1235a8
3711,http://ufcstats.com/fight-details/67222a0d79c83086
3712,http://ufcstats.com/fight-details/e9ed827818e8cadf
3713,http://ufcstats.com/fight-details/9bec9d2d0dd1d7f7
3714,http://ufcstats.com/fight-details/9cc0582c703637aa
3715,http://ufcstats.com/fight-details/a4d7e8241422ed41
3716,http://ufcstats.com/fight-details/55f4c3598797ce6f
3717,http://ufcstats.com/fight-details/d8b864e673f53ec2
3718,http://ufcstats.com/fight-details/1d34e2f80cb91188
3719,http://ufcstats.com/fight-details/2d57ce76f7922ed9
3720,http://ufcstats.com/fight-details/c6c37a9e8990baba
3721,http://ufcstats.com/fight-details/8de959ac3c3eeb85
3722,http://ufcstats.com/fight-details/389c844a1a56177c
3723,http://ufcstats.com/fight-details/2e042964c6498e7a
3724,http://ufcstats.com/fight-details/0a70601cc9f2426f
3725,http://ufcstats.com/fight-details/e9bc416752cadd29
3726,http://ufcstats.com/fight-details/ee4d086121100177
3727,http://ufcstats.com/fight-details/2dd0a47f43dfe8f6
3728,http://ufcstats.com/fight-details/5cce3bc28ddb158f
3729,http://ufcstats.com/fight-details/26e876df6d498657
3730,http://ufcstats.com/fight-details/4c257f69fb974088
3731,http://ufcstats.com/fight-details/b35f2071e6dd4b12
3732,http://ufcstats.com/fight-details/dbc3afd71525c83d
3733,http://ufcstats.com/fight-details/0cd79ea89d5931d0
3734,http://ufcstats.com/fight-details/2bcb1b0b05e2c739
3735,http://ufcstats.com/fight-details/dc3deae609874677
3736,http://ufcstats.com/fight-details/ce30634422a264f9
3737,http://ufcstats.com/fight-details/add991cb839af4ed
3738,http://ufcstats.com/fight-details/ef97cccf28cf00a8
3739,http://ufcstats.com/fight-details/ab18079c7c0040fb
3740,http://ufcstats.com/fight-details/6017ccf5fa09da34
3741,http://ufcstats.com/fight-details/20a83369ee44e1d4
3742,http://ufcstats.com/fight-details/49d065270f57ad99
3743,http://ufcstats.com/fight-details/b25662d83e6d4c3b
3744,http://ufcstats.com/fight-details/c33671cab408184b
3745,http://ufcstats.com/fight-details/a34dc365302238e8
3746,http://ufcstats.com/fight-details/2a50b91600e87994
3747,http://ufcstats.com/fight-details/4c0718f12ca664bb
3748,http://ufcstats.com/fight-details/22fdf7a08691db5d
3749,http://ufcstats.com/fight-details/6fbd9d599d638106
3750,http://ufcstats.com/fight-details/5364d1537fc7d5aa
3751,http://ufcstats.com/fight-details/0051d7fbb7893d27
3752,http://ufcstats.com/fight-details/ce9e10ad39976287
3753,http://ufcstats.com/fight-details/46c89e7e886cdc5b
3754,http://ufcstats.com/fight-details/0bdc4e7ce6687367
3755,http://ufcstats.com/fight-details/e7cb40d82d987b9e
3756,http://ufcstats.com/fight-details/340d5e6f22ff6ac4
3757,http://ufcstats.com/fight-details/ed53922429a19c99
3758,http://ufcstats.com/fight-details/eba86a4ea6128840
3759,http://ufcstats.com/fight-details/fffa21388cdd78b7
3760,http://ufcstats.com/fight-details/2a5fd0e2728967a5
3761,http://ufcstats.com/fight-details/c9eb00b7efdc7559
3762,http://ufcstats.com/fight-details/ed9d7d85a5ae06b1
3763,http://ufcstats.com/fight-details/2443d8aa86f0070d
3764,http://ufcstats.com/fight-details/58b7b23b46f4ccd6
3765,http://ufcstats.com/fight-details/f11ca082c924464c
3766,http://ufcstats.com/fight-details/e1ccf09c055bac01
3767,http://ufcstats.com/fight-details/a41ba2624191bf23
3768,http://ufcstats.com/fight-details/3fc3179cd800128e
3769,http://ufcstats.com/fight-details/adede42d4c20494c
3770,http://ufcstats.com/fight-details/fecf9c7a4e965690
3771,http://ufcstats.com/fight-details/e0ca5ac323768da0
3772,http://ufcstats.com/fight-details/9ad2dde9c35d3cc4
3773,http://ufcstats.com/fight-details/676590832dc86748
3774,http://ufcstats.com/fight-details/3e610c7a2ab31acd
3775,http://ufcstats.com/fight-details/3a8baa48c9b30d47
3776,http://ufcstats.com/fight-details/79e7b986601fdd2a
3777,http://ufcstats.com/fight-details/0aa5be9d0e75dd42
3778,http://ufcstats.com/fight-details/1019f330bdecfc65
3779,http://ufcstats.com/fight-details/c0a5eeb0be0049bb
3780,http://ufcstats.com/fight-details/d9834a03626a3c06
3781,http://ufcstats.com/fight-details/ca2b48fd007126e0
3782,http://ufcstats.com/fight-details/b3bb90f5a2aa0d7c
3783,http://ufcstats.com/fight-details/e37368ff2a7a71f6
3784,http://ufcstats.com/fight-details/a95be3943ea0f691
3785,http://ufcstats.com/fight-details/0d857bd8245f9d31
3786,http://ufcstats.com/fight-details/d3f9262901219944
3787,http://ufcstats.com/fight-details/5b2cc17158d77f07
3788,http://ufcstats.com/fight-details/a605d4153c7dbd84
3789,http://ufcstats.com/fight-details/c3b1653fb5e101e0
3790,http://ufcstats.com/fight-details/8456a02bd3621837
3791,http://ufcstats.com/fight-details/9166d2f99369c06b
3792,http://ufcstats.com/fight-details/bbcb7b5ca439bebb
3793,http://ufcstats.com/fight-details/5aeac72404dd7c6d
3794,http://ufcstats.com/fight-details/d67dadf630c36f18
3795,http://ufcstats.com/fight-details/46aa72d0ccd2be0a
3796,http://ufcstats.com/fight-details/5df777be98ea09de
3797,http://ufcstats.com/fight-details/b8e1a9db956e245b
3798,http://ufcstats.com/fight-details/e706a0fca8e82288
3799,http://ufcstats.com/fight-details/563adcb4abd48f6b
3800,http://ufcstats.com/fight-details/95d86cec2a7124b3
3801,http://ufcstats.com/fight-details/fa084335b5f87627
3802,http://ufcstats.com/fight-details/aac887ea8a83d7a4
3803,http://ufcstats.com/fight-details/fef6b147d5fb90bd
3804,http://ufcstats.com/fight-details/4dc03e76536b85e5
3805,http://ufcstats.com/fight-details/af51920a3e176995
3806,http://ufcstats.com/fight-details/7b13fdc889028e66
3807,http://ufcstats.com/fight-details/336670b46f343d65
3808,http://ufcstats.com/fight-details/66a99e85803efd92
3809,http://ufcstats.com/fight-details/6ce1b33bccdfa676
3810,http://ufcstats.com/fight-details/b4555cd5b5d2a53f
3811,http://ufcstats.com/fight-details/9cd973a0a6c1cd5c
3812,http://ufcstats.com/fight-details/98903717ea3dfc24
3813,http://ufcstats.com/fight-details/bfef39e6493f6487
3814,http://ufcstats.com/fight-details/ca17e1385ef98e57
3815,http://ufcstats.com/fight-details/f0d839f6d712a233
3816,http://ufcstats.com/fight-details/f18ea0d8b472dc1e
3817,http://ufcstats.com/fight-details/382d626d45c36f14
3818,http://ufcstats.com/fight-details/8ab4682a544f3c49
3819,http://ufcstats.com/fight-details/a86b801279e0ef4a
3820,http://ufcstats.com/fight-details/964eb53864554ed0
3821,http://ufcstats.com/fight-details/dd1131c208475365
3822,http://ufcstats.com/fight-details/e1f9390c465a2988
3823,http://ufcstats.com/fight-details/602e8602fe9c9121
3824,http://ufcstats.com/fight-details/6b30fe49b6df63de
3825,http://ufcstats.com/fight-details/1308a39eec6f86cc
3826,http://ufcstats.com/fight-details/eefc526e320524e6
3827,http://ufcstats.com/fight-details/751f2796809d2a6f
3828,http://ufcstats.com/fight-details/85ee3b5995874141
3829,http://ufcstats.com/fight-details/47dd6356ceb2eba8
3830,http://ufcstats.com/fight-details/320580a92d5c2924
3831,http://ufcstats.com/fight-details/8e41d022b55277ae
3832,http://ufcstats.com/fight-details/5d839e4eda09d6e4
3833,http://ufcstats.com/fight-details/05dce98da0acefd8
3834,http://ufcstats.com/fight-details/a2c0f4142ba4ba75
3835,http://ufcstats.com/fight-details/0f74449bf6f64616
3836,http://ufcstats.com/fight-details/5135e078b807f9a2
3837,http://ufcstats.com/fight-details/f12126b5c49a318a
3838,http://ufcstats.com/fight-details/72e1b3e1224f5314
3839,http://ufcstats.com/fight-details/a602962f1dda3205
3840,http://ufcstats.com/fight-details/1acdcfe32d975f42
3841,http://ufcstats.com/fight-details/af0327945c9656e0
3842,http://ufcstats.com/fight-details/5f9b11f4cb3057f2
3843,http://ufcstats.com/fight-details/4c6030fafb46330f
3844,http://ufcstats.com/fight-details/168413032bb51ce0
3845,http://ufcstats.com/fight-details/3846db1456151f80
3846,http://ufcstats.com/fight-details/5f2065f737591226
3847,http://ufcstats.com/fight-details/bf6857338637013b
3848,http://ufcstats.com/fight-details/7b97ca2c378e7782
3849,http://ufcstats.com/fight-details/4f8b6eecb0361290
3850,http://ufcstats.com/fight-details/edc00a33666b0b59
3851,http://ufcstats.com/fight-details/3f14c96ea899321d
3852,http://ufcstats.com/fight-details/f747701638da90ae
3853,http://ufcstats.com/fight-details/c543563958093446
3854,http://ufcstats.com/fight-details/900ae72adbf7c49f
3855,http://ufcstats.com/fight-details/dbd0ffc84699ad6b
3856,http://ufcstats.com/fight-details/7ec61e2b0728e6d4
3857,http://ufcstats.com/fight-details/cf6b9a001b0824de
3858,http://ufcstats.com/fight-details/c5603628f7ae84d3
3859,http://ufcstats.com/fight-details/dbab923a090fe93f
3860,http://ufcstats.com/fight-details/b616969d55fb2d7a
3861,http://ufcstats.com/fight-details/9cb8fe20b05d886e
3862,http://ufcstats.com/fight-details/9a6a6716cdfadc98
3863,http://ufcstats.com/fight-details/6453b20a65c62cfe
3864,http://ufcstats.com/fight-details/b57f68fa967fa59e
3865,http://ufcstats.com/fight-details/8c124a6196e39ad8
3866,http://ufcstats.com/fight-details/c3601529b7a7d489
3867,http://ufcstats.com/fight-details/701279417e0bf776
3868,http://ufcstats.com/fight-details/86bbe429ae27d913
3869,http://ufcstats.com/fight-details/c5de5c3633a0bfce
3870,http://ufcstats.com/fight-details/005723fb99440272
3871,http://ufcstats.com/fight-details/faca931257ad2e92
3872,http://ufcstats.com/fight-details/a7cc5dc1a5c1e643
3873,http://ufcstats.com/fight-details/c8ec6fd9aa2dcc23
3874,http://ufcstats.com/fight-details/a4daf2f24acdcd43
3875,http://ufcstats.com/fight-details/44ca8997a3e5cda8
3876,http://ufcstats.com/fight-details/4912788e449ce79a
3877,http://ufcstats.com/fight-details/27ff1bfeb2d50b38
3878,http://ufcstats.com/fight-details/43d1693f0198a93e
3879,http://ufcstats.com/fight-details/63af858a04c1ad79
3880,http://ufcstats.com/fight-details/177c1956907ed687
3881,http://ufcstats.com/fight-details/8b08b73f16ff7b3b
3882,http://ufcstats.com/fight-details/5deeecb6aaa5dfd1
3883,http://ufcstats.com/fight-details/19828eb12f6d41a8
3884,http://ufcstats.com/fight-details/8857bf28823b1b2d
3885,http://ufcstats.com/fight-details/bd9100f5d4ee6823
3886,http://ufcstats.com/fight-details/2692ac9853970e08
3887,http://ufcstats.com/fight-details/0e272af30a23e09b
3888,http://ufcstats.com/fight-details/8c1787fe568f1ca6
3889,http://ufcstats.com/fight-details/c25c2000aa99832c
3890,http://ufcstats.com/fight-details/f5ebfe526cf409e8
3891,http://ufcstats.com/fight-details/d03618c86d395b43
3892,http://ufcstats.com/fight-details/b6d027c60f879e4a
3893,http://ufcstats.com/fight-details/291bebbbf4f9128f
3894,http://ufcstats.com/fight-details/401a21d881a1f26a
3895,http://ufcstats.com/fight-details/66b295262ef7ee91
3896,http://ufcstats.com/fight-details/d51757fe7dd89f2d
3897,http://ufcstats.com/fight-details/19d6c7f5263c9398
3898,http://ufcstats.com/fight-details/5f87dc7d18517d87
3899,http://ufcstats.com/fight-details/9dd931fd20d6c886
3900,http://ufcstats.com/fight-details/3f19bab8de698eb0
3901,http://ufcstats.com/fight-details/d236fe0f180312e3
3902,http://ufcstats.com/fight-details/149a0b38fa02e647
3903,http://ufcstats.com/fight-details/3333fdbe86a763fb
3904,http://ufcstats.com/fight-details/e1d33aa47b35d021
3905,http://ufcstats.com/fight-details/a6ba04a54eb7e8fa
3906,http://ufcstats.com/fight-details/1260d0031a5e469d
3907,http://ufcstats.com/fight-details/172dfd6cab9b627b
3908,http://ufcstats.com/fight-details/110d18c0953bde1d
3909,http://ufcstats.com/fight-details/ac269f99e4e53634
3910,http://ufcstats.com/fight-details/05f8696303709939
3911,http://ufcstats.com/fight-details/59bb17087b12ad35
3912,http://ufcstats.com/fight-details/cf5f9da861c5e63f
3913,http://ufcstats.com/fight-details/91f33ac24fb39eca
3914,http://ufcstats.com/fight-details/edc4e54d5258eea8
3915,http://ufcstats.com/fight-details/4b4c4df2778538d9
3916,http://ufcstats.com/fight-details/019b88d4ac875ae4
3917,http://ufcstats.com/fight-details/11249454ed5fd71f
3918,http://ufcstats.com/fight-details/8aff100107d0ba11
3919,http://ufcstats.com/fight-details/caa56c26127bf7e8
3920,http://ufcstats.com/fight-details/eacfc05c3e5ead5e
3921,http://ufcstats.com/fight-details/8151421edf24a821
3922,http://ufcstats.com/fight-details/1ac61e415deca2fe
3923,http://ufcstats.com/fight-details/04e6a26fe2a4017d
3924,http://ufcstats.com/fight-details/c29850ed8d9d1073
3925,http://ufcstats.com/fight-details/bb59b82bddc96cca
3926,http://ufcstats.com/fight-details/59ad5b88804afbf5
3927,http://ufcstats.com/fight-details/523e8ca343a0becc
3928,http://ufcstats.com/fight-details/fb30b2752d3dc1eb
3929,http://ufcstats.com/fight-details/372a0456aa4ff6cf
3930,http://ufcstats.com/fight-details/44ad16cd4e6c93d7
3931,http://ufcstats.com/fight-details/6d6a1834e0d18f0c
3932,http://ufcstats.com/fight-details/6599a94704d56719
3933,http://ufcstats.com/fight-details/4dd561df1ca58ab8
3934,http://ufcstats.com/fight-details/56ce29bdb1fe9abf
3935,http://ufcstats.com/fight-details/004885f7983f4658
3936,http://ufcstats.com/fight-details/d13ea6559225991f
3937,http://ufcstats.com/fight-details/3566c8e9d3a9caa8
3938,http://ufcstats.com/fight-details/704adfae22d0dfb8
3939,http://ufcstats.com/fight-details/a6797238f9f98644
3940,http://ufcstats.com/fight-details/786033c27fdaa020
3941,http://ufcstats.com/fight-details/b229ee2997b70d16
3942,http://ufcstats.com/fight-details/56ad1de1924984ad
3943,http://ufcstats.com/fight-details/c8a48abe3263f796
3944,http://ufcstats.com/fight-details/b4d0659f60c8aa7c
3945,http://ufcstats.com/fight-details/f286aad7b3558b21
3946,http://ufcstats.com/fight-details/2594287e8fa31404
3947,http://ufcstats.com/fight-details/5ba1e6f5519074c9
3948,http://ufcstats.com/fight-details/dc85144d1d945076
3949,http://ufcstats.com/fight-details/5067fe22dbc4baff
3950,http://ufcstats.com/fight-details/8c8468ed2878dc0a
3951,http://ufcstats.com/fight-details/adf590055f922f5b
3952,http://ufcstats.com/fight-details/40a43ffdd1624bed
3953,http://ufcstats.com/fight-details/4f850f7e35d85bb8
3954,http://ufcstats.com/fight-details/0a5a021cb11299bf
3955,http://ufcstats.com/fight-details/ae0fdb792308b0f8
3956,http://ufcstats.com/fight-details/3509779ebe302d06
3957,http://ufcstats.com/fight-details/fa520c5834cda94e
3958,http://ufcstats.com/fight-details/a89b9eeacdb85ec1
3959,http://ufcstats.com/fight-details/4e69c86d09c9f782
3960,http://ufcstats.com/fight-details/f3ebaf9af44c1e6d
3961,http://ufcstats.com/fight-details/53467e6296c2e5e6
3962,http://ufcstats.com/fight-details/bc0779b232828e67
3963,http://ufcstats.com/fight-details/7047b70f28c2d2fd
3964,http://ufcstats.com/fight-details/9eb1ce435cc1536e
3965,http://ufcstats.com/fight-details/24393bea0c4cf49a
3966,http://ufcstats.com/fight-details/8b0ff8defc1a14f4
3967,http://ufcstats.com/fight-details/438f5404c43303b8
3968,http://ufcstats.com/fight-details/e67e15cc6578d1c3
3969,http://ufcstats.com/fight-details/e5e3c3a055df3016
3970,http://ufcstats.com/fight-details/29398b15b94c3847
3971,http://ufcstats.com/fight-details/5adcbd20eed3795d
3972,http://ufcstats.com/fight-details/79dcde3ad50f6165
3973,http://ufcstats.com/fight-details/cc6e74d0558b7340
3974,http://ufcstats.com/fight-details/d0797451df1de80f
3975,http://ufcstats.com/fight-details/7b9de06ef8c09ba6
3976,http://ufcstats.com/fight-details/b6c46c3c239e7863
3977,http://ufcstats.com/fight-details/0bd0ca01a255038c
3978,http://ufcstats.com/fight-details/9030c92a161afaf9
3979,http://ufcstats.com/fight-details/9c3db86db300119e
3980,http://ufcstats.com/fight-details/8e4650807ea06626
3981,http://ufcstats.com/fight-details/e2b547e64f6532bb
3982,http://ufcstats.com/fight-details/c996b2ff10a915b1
3983,http://ufcstats.com/fight-details/1acde2739237c4f8
3984,http://ufcstats.com/fight-details/e830cb1df07f3466
3985,http://ufcstats.com/fight-details/1dcc880fc80e6332
3986,http://ufcstats.com/fight-details/e0bdef2580715030
3987,http://ufcstats.com/fight-details/c79c00f5443c2f6e
3988,http://ufcstats.com/fight-details/7af713ee9e3006eb
3989,http://ufcstats.com/fight-details/8666332154fc6f4a
3990,http://ufcstats.com/fight-details/be70a2f68f6ad3e7
3991,http://ufcstats.com/fight-details/68e1a69423360900
3992,http://ufcstats.com/fight-details/e9e6023dbba9a8b0
3993,http://ufcstats.com/fight-details/ee43dc83049ecc8d
3994,http://ufcstats.com/fight-details/785c0e68b34ea383
3995,http://ufcstats.com/fight-details/db43605f10bd67b4
3996,http://ufcstats.com/fight-details/b4db19e62f087a7f
3997,http://ufcstats.com/fight-details/50eb4822a74a417e
3998,http://ufcstats.com/fight-details/69f8e2ba5d1048d4
3999,http://ufcstats.com/fight-details/80769cf090fa34dd
4000,http://ufcstats.com/fight-details/2b3a1c063245e280
4001,http://ufcstats.com/fight-details/2a8ff828e4891b82
4002,http://ufcstats.com/fight-details/919ddc634c54ad20
4003,http://ufcstats.com/fight-details/69ca032aaef2e3d0
4004,http://ufcstats.com/fight-details/3dbf17b9946d26db
4005,http://ufcstats.com/fight-details/493b7a8e3253b133
